Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
268.44,342,38.1,6.35,2171.7,3.52
349.95,465,13.2,2.92,1357.8,4.51
836.23,228,12.3,7.92,1805.76,10.82
936.13,401,48.3,8.08,3240.08,9.29
193.88,142,0.5,4.64,658.88,12.76
378.78,499,44.0,1.82,908.18,4.79
929.34,9,10.1,6.47,58.23,13.72
71.19,190,47.4,9.93,1886.7,11.28
101.44,350,17.2,6.23,2180.5,6.23
171.16,405,22.1,0.37,149.85,1.88
599.26,460,35.4,0.18,82.8,4.23
158.97,165,29.4,3.21,529.65,14.37
968.4,480,16.0,1.97,945.6,5.0
452.25,139,27.7,8.13,1130.07,5.28
506.5,276,36.6,8.45,2332.2,3.25
254.19,291,2.2,2.59,753.69,12.2
476.25,53,0.7,3.26,172.78,4.5
665.29,175,23.0,2.37,414.75,5.29
753.67,110,6.7,9.08,998.8,6.51
756.33,203,33.3,5.03,1021.09,6.79
582.11,436,10.8,6.56,2860.16,6.46
905.32,136,21.7,4.16,565.76,7.8
819.23,4,10.0,6.31,25.24,12.31
759.48,155,27.5,3.86,598.3,12.38
65.05,172,5.9,3.4,584.8,12.08
16.81,424,1.3,6.35,2692.4,1.97
220.32,358,2.7,5.91,2115.78,12.1
666.89,47,47.7,2.94,138.18,2.24
417.09,94,7.2,1.5,141.0,2.31
408.38,428,35.5,3.69,1579.32,14.24
885.74,48,3.5,4.16,199.68,12.38
896.61,240,5.5,6.29,1509.6,8.51
910.08,347,25.5,9.15,3175.05,13.19
320.74,213,23.3,0.37,78.81,14.85
694.15,436,47.6,2.44,1063.84,9.35
278.92,340,47.2,1.95,663.0,9.39
198.7,324,39.0,5.03,1629.72,11.44
192.79,139,30.1,4.3,597.7,3.87
348.69,205,22.8,7.29,1494.45,2.92
435.66,381,17.9,2.43,925.83,11.51
832.64,73,47.4,5.95,434.35,5.5
128.69,4,30.2,8.84,35.36,2.46
737.58,76,29.0,9.11,692.36,5.07
536.14,329,11.7,9.59,3155.11,5.7
295.07,77,2.4,7.73,595.21,14.5
497.89,304,47.3,9.06,2754.24,10.62
306.94,256,15.8,2.35,601.6,8.2
600.12,410,22.2,1.98,811.8,14.55
439.51,102,5.8,0.07,7.14,13.6
172.76,106,41.9,7.07,749.42,7.92
125.42,333,1.5,9.38,3123.54,13.63
551.23,39,41.7,1.88,73.32,6.36
903.39,476,7.1,6.37,3032.12,3.84
350.52,314,44.3,7.47,2345.58,3.87
735.67,275,36.5,9.28,2552.0,10.1
662.07,88,8.3,6.47,569.36,7.77
932.24,211,28.3,9.7,2046.7,10.05
822.77,369,15.7,3.45,1273.05,10.45
570.94,77,9.0,3.51,270.27,0.82
660.46,77,43.0,5.43,418.11,1.28
899.4,442,20.2,3.84,1697.28,8.22
405.52,28,20.0,0.02,0.56,3.27
333.53,245,8.6,7.32,1793.4,9.67
20.7,66,19.2,7.52,496.32,8.51
828.29,266,43.6,7.47,1987.02,8.99
802.97,382,18.2,3.46,1321.72,4.89
113.41,470,47.6,5.23,2458.1,9.78
581.09,205,47.3,3.61,740.05,12.53
469.34,58,7.3,0.17,9.86,14.97
127.52,201,8.9,5.63,1131.63,12.66
980.76,225,43.1,1.25,281.25,8.58
222.55,142,19.7,0.81,115.02,3.3
76.56,381,0.3,7.56,2880.36,10.38
598.9,368,13.8,0.1,36.8,14.1
741.48,84,29.9,9.59,805.56,3.57
42.12,143,40.0,5.16,737.88,4.21
662.13,352,6.8,9.83,3460.16,2.66
536.97,33,5.6,0.59,19.47,11.18
112.23,401,46.1,5.84,2341.84,6.4
180.8,152,37.6,3.5,532.0,1.41
572.29,158,29.5,8.44,1333.52,13.19
303.39,446,38.5,3.62,1614.52,8.59
938.93,141,21.5,2.61,368.01,5.3
820.55,446,37.9,8.58,3826.68,5.49
983.73,251,18.7,3.75,941.25,4.71
267.07,303,12.3,0.18,54.54,7.1
970.03,112,36.5,3.91,437.92,5.39
436.92,144,21.0,6.55,943.2,8.45
354.04,450,49.1,2.55,1147.5,11.72
59.85,209,17.5,4.33,904.97,10.28
62.24,224,46.1,0.58,129.92,4.77
695.09,43,46.7,5.89,253.27,8.17
463.35,264,12.2,7.57,1998.48,12.68
234.26,244,39.9,4.14,1010.16,1.49
617.83,3,21.7,4.21,12.63,1.64
260.33,125,45.9,0.89,111.25,8.56
581.86,268,22.6,2.03,544.04,9.77
365.62,84,37.2,1.56,131.04,3.57
825.32,16,23.4,4.82,77.12,11.31
822.49,334,11.5,5.3,1770.2,9.87
482.58,464,10.0,9.49,4403.36,13.89
357.31,59,21.3,0.74,43.66,2.95
368.93,177,37.8,6.0,1062.0,11.39
807.66,63,30.3,5.27,332.01,1.71
334.9,446,34.5,5.17,2305.82,8.7
216.97,491,14.2,8.73,4286.43,8.5
93.84,49,24.1,2.06,100.94,6.13
472.03,307,2.3,0.42,128.94,12.75
487.31,246,40.9,6.73,1655.58,0.56
842.5,289,49.5,3.46,999.94,8.04
229.03,286,20.4,0.19,54.34,3.65
387.18,443,0.6,2.52,1116.36,11.28
810.32,332,8.6,3.1,1029.2,1.12
825.39,15,32.7,6.17,92.55,12.56
390.76,338,30.6,1.73,584.74,12.65
464.53,255,39.4,4.14,1055.7,12.58
310.25,92,12.8,4.83,444.36,2.71
933.23,279,38.2,4.6,1283.4,9.64
127.46,206,34.4,9.74,2006.44,0.71
934.41,94,16.2,0.46,43.24,12.8
687.03,225,27.3,9.51,2139.75,10.98
536.26,301,7.4,5.82,1751.82,8.2
42.33,318,22.7,7.96,2531.28,11.09
480.84,463,44.1,4.31,1995.53,1.87
413.67,199,21.1,4.54,903.46,8.17
169.61,271,42.0,8.79,2382.09,4.72
659.85,234,29.6,8.96,2096.64,14.6
971.44,46,9.7,2.39,109.94,12.93
566.57,64,29.1,2.0,128.0,11.13
717.61,230,25.3,4.97,1143.1,14.04
77.77,430,20.0,9.0,3870.0,5.53
423.49,440,6.1,3.23,1421.2,13.56
125.19,249,20.9,6.52,1623.48,5.22
616.67,246,3.7,7.08,1741.68,11.13
939.1,428,5.0,7.79,3334.12,11.18
665.16,75,20.9,5.64,423.0,0.77
86.04,157,15.3,4.03,632.71,5.74
361.12,223,46.3,9.67,2156.41,0.78
555.16,190,18.8,6.12,1162.8,14.96
409.18,473,37.9,7.29,3448.17,2.27
835.31,52,26.6,3.46,179.92,8.37
816.52,438,35.2,6.7,2934.6,11.96
615.71,88,13.1,2.59,227.92,3.42
379.72,313,47.1,2.46,769.98,7.53
262.78,339,26.6,7.15,2423.85,9.31
114.82,66,41.6,5.22,344.52,2.82
361.35,150,18.3,6.84,1026.0,11.79
419.04,20,5.1,2.7,54.0,4.84
679.06,33,33.7,5.99,197.67,3.56
661.58,328,0.5,4.44,1456.32,8.6
79.41,281,23.8,5.97,1677.57,6.45
401.31,46,9.7,2.92,134.32,13.84
189.96,73,31.4,7.16,522.68,13.26
165.24,354,49.0,8.06,2853.24,7.51
829.03,313,23.3,2.61,816.93,5.71
51.5,343,40.9,3.01,1032.43,5.22
424.99,133,25.4,6.61,879.13,4.38
176.52,55,24.8,6.96,382.8,8.4
880.54,61,46.5,7.04,429.44,12.17
561.47,345,44.5,6.83,2356.35,5.01
239.07,8,39.3,3.93,31.44,3.26
507.4,272,14.9,3.95,1074.4,7.39
734.17,246,27.3,2.56,629.76,1.5
958.54,176,11.3,1.58,278.08,10.67
228.24,493,22.3,6.93,3416.49,8.02
887.32,116,24.3,0.94,109.04,7.7
934.96,317,41.6,9.38,2973.46,4.86
917.26,271,44.8,8.27,2241.17,13.62
639.06,193,20.8,8.58,1655.94,1.81
633.52,150,1.0,9.07,1360.5,13.11
409.18,131,43.1,4.09,535.79,5.96
754.87,102,8.8,8.47,863.94,13.27
535.98,310,31.1,1.59,492.9,11.07
680.66,270,1.3,0.23,62.1,2.01
434.17,292,20.0,7.85,2292.2,12.56
734.18,210,49.3,0.76,159.6,10.39
826.23,495,5.1,9.89,4895.55,0.97
154.97,361,21.2,6.75,2436.75,2.44
834.6,338,15.4,7.54,2548.52,9.72
544.89,67,45.3,2.47,165.49,10.11
846.22,10,43.5,6.74,67.4,11.33
436.99,49,12.0,0.44,21.56,10.94
385.25,487,4.2,8.38,4081.06,10.06
915.91,111,31.4,1.7,188.7,11.61
258.66,321,16.9,6.98,2240.58,8.84
845.77,219,33.6,2.25,492.75,4.28
489.18,57,1.7,0.69,39.33,13.73
518.95,283,6.8,4.82,1364.06,0.76
315.38,459,34.3,1.7,780.3,5.82
577.31,113,10.7,7.3,824.9,11.07
331.96,133,42.9,2.38,316.54,6.69
48.88,71,3.0,3.43,243.53,0.86
279.28,83,10.9,5.68,471.44,1.46
16.32,57,49.9,2.86,163.02,9.91
978.57,376,21.7,3.79,1425.04,14.49
966.09,349,35.2,8.16,2847.84,8.5
401.2,271,9.2,1.8,487.8,7.85
731.09,483,30.5,0.83,400.89,5.12
352.35,111,36.3,3.29,365.19,4.22
674.38,357,15.8,4.25,1517.25,0.8
807.38,375,41.5,5.43,2036.25,4.46
947.29,76,30.2,3.73,283.48,7.01
406.21,158,19.5,7.9,1248.2,3.37
785.47,20,27.9,0.4,8.0,1.77
273.27,421,28.9,4.32,1818.72,10.91
990.43,131,8.4,3.83,501.73,13.47
35.51,329,20.2,6.48,2131.92,14.08
607.49,122,17.2,9.66,1178.52,9.46
662.91,41,20.1,5.11,209.51,1.27
691.17,167,38.1,9.87,1648.29,11.24
129.18,410,24.2,3.03,1242.3,2.1
939.14,130,47.0,0.32,41.6,10.21
189.37,23,14.8,1.66,38.18,11.8
626.53,279,20.8,3.96,1104.84,11.03
230.45,251,39.4,3.17,795.67,14.3
314.14,469,27.3,0.98,459.62,11.2
550.99,400,27.4,4.33,1732.0,10.55
423.02,9,2.8,3.39,30.51,4.3
168.62,13,20.0,1.23,15.99,13.91
179.23,412,13.6,2.97,1223.64,3.1
423.96,411,50.0,8.87,3645.57,13.62
759.71,307,15.5,3.03,930.21,5.03
898.99,320,44.2,7.14,2284.8,2.39
93.29,52,33.8,6.12,318.24,12.49
399.17,209,17.1,4.28,894.52,0.54
109.24,38,27.2,2.4,91.2,12.57
26.43,100,42.0,3.7,370.0,4.3
665.1,193,44.2,5.93,1144.49,13.33
606.42,402,8.1,3.51,1411.02,10.53
171.39,191,17.0,2.16,412.56,10.16
241.47,51,16.8,1.17,59.67,5.8
33.47,393,2.2,8.8,3458.4,1.36
836.6,141,30.0,4.41,621.81,12.54
974.94,168,42.8,6.26,1051.68,2.98
144.1,311,19.1,4.91,1527.01,5.9
239.16,109,37.0,8.73,951.57,9.21
869.73,207,31.4,5.47,1132.29,7.49
927.2,427,18.8,4.81,2053.87,3.38
425.43,300,7.1,9.25,2775.0,2.54
60.12,110,35.5,7.2,792.0,2.29
49.0,196,42.7,1.12,219.52,13.01
578.21,417,34.3,1.79,746.43,0.96
398.97,152,1.0,7.87,1196.24,14.67
38.37,420,10.9,8.36,3511.2,3.38
587.42,243,3.6,5.46,1326.78,2.1
21.19,128,28.6,5.55,710.4,8.87
789.5,105,37.8,6.32,663.6,1.66
313.37,10,5.6,4.4,44.0,9.24
49.86,356,41.9,6.81,2424.36,12.83
592.47,148,27.8,1.09,161.32,1.19
403.71,489,34.5,9.61,4699.29,12.1
974.06,365,48.6,7.5,2737.5,6.22
548.76,364,4.3,6.32,2300.48,2.81
282.49,459,45.1,3.17,1455.03,3.05
712.34,140,6.4,1.62,226.8,13.82
278.78,190,19.7,4.1,779.0,2.1
905.2,402,42.6,6.62,2661.24,13.07
380.97,94,45.3,6.34,595.96,8.39
554.37,492,25.4,3.83,1884.36,1.07
60.07,496,29.7,6.14,3045.44,7.23
431.86,229,35.4,8.14,1864.06,12.35
834.04,63,41.7,0.27,17.01,11.03
807.59,340,6.2,4.51,1533.4,7.59
232.08,25,40.5,7.59,189.75,12.97
233.82,268,24.1,5.47,1465.96,2.25
819.13,405,22.6,6.52,2640.6,13.69
931.09,281,21.3,5.17,1452.77,12.77
104.41,11,25.5,9.92,109.12,10.77
455.56,320,47.3,0.56,179.2,12.36
344.08,201,27.5,4.92,988.92,8.39
871.98,126,47.7,0.92,115.92,10.29
92.69,306,9.1,1.61,492.66,8.63
219.01,190,36.2,3.84,729.6,5.65
754.94,89,40.6,1.56,138.84,8.75
60.78,355,34.0,9.64,3422.2,4.23
497.61,116,30.4,9.47,1098.52,6.88
447.69,352,28.3,3.37,1186.24,4.57
341.06,177,43.1,6.4,1132.8,2.28
400.63,14,41.1,5.34,74.76,5.17
534.64,257,6.2,8.16,2097.12,12.85
169.75,209,42.4,6.28,1312.52,6.03
576.28,281,20.8,0.01,2.81,11.35
807.38,443,12.8,7.63,3380.09,3.04
762.56,328,43.5,7.47,2450.16,6.65
162.36,325,21.7,5.1,1657.5,2.17
157.76,389,40.4,9.03,3512.67,2.51
275.49,105,13.2,9.09,954.45,9.45
367.46,483,0.3,5.24,2530.92,9.31
414.37,147,24.8,6.08,893.76,3.59
682.9,279,5.1,9.97,2781.63,7.38
66.11,9,37.7,3.0,27.0,13.02
44.33,118,13.9,3.25,383.5,3.03
397.99,94,22.2,1.84,172.96,0.78
700.19,434,4.4,8.96,3888.64,9.95
201.5,144,14.4,7.45,1072.8,1.28
645.09,289,39.1,1.07,309.23,14.71
267.23,386,7.7,9.82,3790.52,9.34
887.23,14,32.4,7.31,102.34,7.32
896.73,494,45.9,8.51,4203.94,6.73
304.31,257,34.0,0.49,125.93,8.81
237.69,346,40.6,5.05,1747.3,1.81
417.19,186,5.5,6.99,1300.14,13.99
248.13,345,12.6,5.43,1873.35,9.57
675.66,400,44.7,6.67,2668.0,3.17
827.8,207,35.8,8.18,1693.26,8.66
676.36,346,32.0,3.75,1297.5,2.43
826.11,431,33.2,8.49,3659.19,0.75
403.02,172,20.8,1.64,282.08,9.64
164.75,464,2.3,2.72,1262.08,9.9
740.57,270,39.2,0.44,118.8,8.96
366.87,221,34.0,3.65,806.65,3.16
674.56,152,23.7,3.81,579.12,9.25
277.94,111,45.0,8.05,893.55,1.32
90.42,183,16.9,6.53,1194.99,9.33
992.66,399,14.8,4.37,1743.63,8.53
164.64,339,43.7,6.52,2210.28,10.0
988.54,72,39.9,0.54,38.88,13.48
977.51,418,25.8,1.81,756.58,12.83
795.88,386,6.6,6.27,2420.22,14.72
662.83,283,10.8,6.42,1816.86,14.66
582.03,74,32.8,7.74,572.76,11.7
867.44,355,19.3,4.04,1434.2,14.37
296.55,215,41.8,7.23,1554.45,13.08
473.0,497,47.5,6.84,3399.48,11.05
623.2,328,40.3,9.63,3158.64,1.59
417.08,476,18.9,2.16,1028.16,1.21
433.21,23,39.5,5.52,126.96,12.65
336.98,68,17.6,6.02,409.36,7.6
568.59,398,8.4,9.99,3976.02,12.31
852.07,447,1.8,2.02,902.94,5.04
209.51,373,19.3,5.24,1954.52,6.27
935.09,362,45.2,3.47,1256.14,10.65
692.2,93,12.0,5.26,489.18,13.77
825.04,321,10.4,2.33,747.93,1.77
560.63,324,48.5,0.49,158.76,12.99
781.72,384,1.3,5.73,2200.32,12.0
26.04,63,39.3,3.37,212.31,5.08
820.2,224,16.1,1.83,409.92,5.65
49.74,225,2.0,3.25,731.25,1.17
891.01,369,45.9,0.5,184.5,0.73
992.04,346,7.1,9.5,3287.0,7.42
301.13,337,27.6,5.82,1961.34,1.89
218.22,103,13.8,8.15,839.45,3.31
767.71,215,3.4,4.24,911.6,12.78
260.5,192,2.6,9.03,1733.76,8.78
866.91,160,5.9,4.84,774.4,9.69
111.81,372,3.7,5.74,2135.28,3.22
134.7,207,38.1,4.92,1018.44,12.52
979.36,269,24.3,7.34,1974.46,13.09
677.1,194,17.2,5.67,1099.98,8.09
848.42,380,21.0,2.72,1033.6,13.73
331.09,403,46.5,1.46,588.38,12.75
679.72,152,45.5,6.07,922.64,11.1
598.3,237,35.8,4.9,1161.3,11.14
607.12,88,44.2,0.97,85.36,2.03
685.71,11,16.1,3.96,43.56,4.43
579.61,187,19.1,5.15,963.05,1.47
434.77,214,30.7,8.27,1769.78,0.63
283.16,15,31.2,0.77,11.55,2.8
770.9,266,24.1,3.49,928.34,13.27
234.01,297,20.1,8.23,2444.31,3.98
695.43,411,49.3,6.49,2667.39,14.57
241.0,444,41.1,2.91,1292.04,9.16
629.08,73,21.8,8.45,616.85,3.94
749.61,52,36.4,4.94,256.88,7.71
226.53,128,13.6,4.99,638.72,3.68
69.34,28,5.1,9.77,273.56,14.77
139.66,65,17.7,9.47,615.55,12.79
609.94,17,20.2,3.59,61.03,0.88
850.95,351,0.9,1.41,494.91,14.24
54.55,428,40.8,3.26,1395.28,10.96
736.81,138,18.0,0.31,42.78,1.69
347.91,319,29.1,0.22,70.18,10.22
483.74,229,3.8,3.96,906.84,9.88
929.57,254,8.8,9.41,2390.14,3.67
338.65,477,44.5,8.71,4154.67,11.5
470.68,210,30.5,5.12,1075.2,1.76
23.55,431,47.5,5.66,2439.46,7.6
90.78,294,49.9,0.07,20.58,0.64
266.01,231,18.7,2.16,498.96,14.55
37.57,241,15.0,0.26,62.66,11.4
635.06,70,42.9,7.55,528.5,2.8
432.13,104,49.9,1.47,152.88,5.45
552.66,204,31.5,8.69,1772.76,2.83
182.9,53,39.8,6.44,341.32,11.62
302.97,462,39.1,2.3,1062.6,1.35
667.19,428,17.8,1.59,680.52,12.69
965.65,375,28.8,6.28,2355.0,14.16
59.91,330,41.7,9.01,2973.3,10.31
891.48,54,34.4,7.19,388.26,3.59
581.11,276,1.2,3.49,963.24,5.72
568.28,335,16.9,5.88,1969.8,7.42
505.28,31,7.3,3.11,96.41,9.27
78.7,135,11.7,9.99,1348.65,10.2
98.98,58,45.3,7.49,434.42,8.54
604.9,105,1.9,6.15,645.75,5.59
347.55,266,11.1,4.24,1127.84,13.42
918.1,10,15.5,6.19,61.9,1.68
412.52,496,30.9,3.42,1696.32,7.26
151.85,253,26.8,0.3,75.9,11.75
717.57,295,11.0,3.96,1168.2,1.38
300.42,156,8.3,9.31,1452.36,10.73
530.22,158,11.9,6.27,990.66,12.39
700.85,37,25.2,0.85,31.45,10.08
901.26,119,13.6,8.85,1053.15,0.69
794.27,67,47.4,2.7,180.9,3.11
679.6,242,23.2,2.45,592.9,5.46
682.84,299,3.0,2.98,891.02,3.89
946.47,463,36.5,5.78,2676.14,14.46
302.87,213,16.5,5.45,1160.85,9.95
11.1,308,32.7,4.92,1515.36,4.81
279.24,101,14.1,7.18,725.18,13.98
225.71,56,28.6,3.17,177.52,11.24
665.22,332,38.6,7.82,2596.24,4.63
637.37,324,46.4,1.76,570.24,5.99
597.53,239,13.1,7.83,1871.37,3.39
26.08,393,16.8,6.64,2609.52,14.58
731.49,231,23.3,6.84,1580.04,8.0
330.3,362,46.4,4.82,1744.84,13.49
668.41,381,45.1,6.67,2541.27,5.52
561.01,92,4.6,0.81,74.52,12.98
349.3,279,6.7,8.52,2377.08,1.28
143.23,447,24.8,0.56,250.32,14.74
103.47,109,5.4,1.5,163.5,13.72
833.2,317,17.3,5.77,1829.09,5.77
919.21,168,7.5,7.4,1243.2,11.73
653.29,300,31.8,0.77,231.0,11.41
112.4,470,47.5,9.21,4328.7,13.57
408.01,408,49.8,9.74,3973.92,4.96
731.65,435,18.8,6.06,2636.1,7.25
782.02,442,30.0,4.82,2130.44,13.04
127.04,218,42.8,7.42,1617.56,11.79
10.03,222,6.0,3.29,730.38,6.21
715.02,161,34.5,4.94,795.34,12.76
363.03,16,20.5,9.16,146.56,1.18
261.94,278,10.4,9.56,2657.68,11.84
22.77,497,20.2,9.27,4607.19,3.5
544.9,57,3.9,2.63,149.91,4.65
852.64,62,34.8,2.33,144.46,7.65
958.06,498,12.7,2.98,1484.04,7.02
570.09,363,15.6,4.42,1604.46,8.05
519.32,466,6.1,3.15,1467.9,8.4
94.21,327,43.2,3.75,1226.25,5.31
553.38,242,24.7,6.21,1502.82,3.04
386.18,90,28.7,7.63,686.7,11.64
611.06,72,28.5,7.36,529.92,6.3
394.84,326,20.6,8.15,2656.9,7.83
247.9,30,9.7,0.33,9.9,9.85
104.02,359,37.3,0.49,175.91,13.69
321.77,407,6.4,7.9,3215.3,10.76
105.68,288,5.3,5.34,1537.92,1.16
185.13,86,35.5,5.79,497.94,12.66
987.46,234,10.5,0.54,126.36,14.85
449.66,235,15.4,2.56,601.6,7.35
536.55,313,23.8,6.39,2000.07,14.56
874.88,365,22.5,8.59,3135.35,8.44
995.61,265,35.5,9.17,2430.05,7.16
586.89,287,31.2,5.01,1437.87,5.31
814.35,327,32.3,5.46,1785.42,10.03
333.67,393,35.7,8.33,3273.69,3.83
312.69,269,14.7,5.38,1447.22,2.02
408.68,186,16.2,5.17,961.62,0.89
675.78,131,22.0,9.05,1185.55,4.74
685.37,291,15.4,7.9,2298.9,6.24
322.09,481,49.2,9.09,4372.29,8.51
141.88,277,40.7,2.19,606.63,4.74
636.07,320,8.3,5.25,1680.0,14.77
137.04,351,0.4,8.43,2958.93,4.73
582.71,180,2.2,1.12,201.6,6.89
696.49,290,12.3,7.95,2305.5,2.0
703.61,480,5.8,1.84,883.2,4.28
755.94,377,26.7,8.08,3046.16,1.2
874.13,163,42.9,6.12,997.56,8.61
504.96,271,36.9,1.94,525.74,11.39
732.95,376,10.9,4.74,1782.24,3.34
622.98,96,20.0,6.82,654.72,5.83
194.77,262,25.4,6.34,1661.08,0.74
35.43,365,40.5,4.28,1562.2,12.67
291.7,469,42.0,8.99,4216.31,11.81
448.6,353,45.5,5.2,1835.6,1.42
620.93,288,25.5,5.06,1457.28,5.79
851.46,436,34.7,0.63,274.68,14.35
204.28,83,5.7,9.22,765.26,6.18
134.29,225,28.3,1.78,400.5,8.13
963.85,412,12.5,5.29,2179.48,5.65
116.96,223,21.6,8.04,1792.92,9.14
483.71,469,31.7,2.16,1013.04,14.68
589.71,118,12.9,5.28,623.04,14.96
545.96,482,2.7,2.41,1161.62,11.73
95.17,192,0.6,7.6,1459.2,6.36
66.46,79,1.2,5.65,446.35,7.67
114.43,78,0.5,8.56,667.68,5.67
589.73,147,5.6,8.95,1315.65,14.79
548.9,107,12.1,6.49,694.43,10.76
241.4,382,11.1,7.26,2773.32,7.01
641.4,271,49.3,5.5,1490.5,0.68
821.87,390,15.4,3.85,1501.5,8.05
51.16,244,6.5,6.48,1581.12,14.77
503.15,73,27.3,9.08,662.84,8.08
692.42,357,42.9,4.17,1488.69,3.15
259.79,468,33.9,3.15,1474.2,0.82
314.69,354,14.9,3.89,1377.06,5.64
617.5,422,28.1,4.36,1839.92,13.81
898.96,26,35.8,0.74,19.24,14.95
811.83,210,36.4,4.99,1047.9,14.21
587.3,92,33.4,4.95,455.4,11.08
732.92,125,43.6,5.89,736.25,8.59
371.17,435,43.5,3.63,1579.05,9.06
644.56,73,29.0,6.13,447.49,8.32
471.52,480,21.5,8.78,4214.4,10.75
198.04,123,32.1,9.56,1175.88,6.57
704.72,309,40.9,5.84,1804.56,10.2
560.9,184,0.4,0.44,80.96,2.26
365.04,187,49.6,9.69,1812.03,4.35
912.23,198,9.2,7.06,1397.88,12.62
30.72,78,23.6,3.37,262.86,13.6
322.62,348,43.6,1.48,515.04,8.32
66.31,186,11.3,1.44,267.84,0.96
768.86,344,23.9,1.69,581.36,13.94
705.09,253,6.7,0.47,118.91,10.68
338.04,13,19.8,9.02,117.26,6.5
678.91,299,8.9,5.41,1617.59,9.18
401.98,76,18.2,7.0,532.0,6.73
758.69,51,18.7,8.28,422.28,7.25
459.64,275,49.7,7.92,2178.0,13.36
418.16,149,49.7,8.83,1315.67,2.84
935.38,219,5.8,9.67,2117.73,2.0
258.37,122,36.3,4.4,536.8,0.54
129.24,211,2.7,9.5,2004.5,5.05
588.7,280,1.6,7.24,2027.2,2.64
969.63,26,5.4,0.72,18.72,3.69
384.06,173,48.3,6.82,1179.86,0.66
71.42,156,47.0,6.87,1071.72,3.79
345.91,238,9.8,9.06,2156.28,5.32
510.87,376,8.2,3.74,1406.24,0.96
170.3,82,12.1,5.85,479.7,9.31
661.52,492,25.8,0.13,63.96,8.75
997.77,356,28.5,3.33,1185.48,1.91
457.22,490,11.2,0.63,308.7,9.13
361.18,413,37.9,5.22,2155.86,14.98
406.7,273,15.5,8.18,2233.14,14.19
123.99,68,46.1,2.07,140.76,0.54
884.44,44,32.9,5.28,232.32,12.03
420.68,493,21.9,2.05,1010.65,5.63
393.4,61,39.5,1.22,74.42,1.42
663.09,123,40.9,5.11,628.53,4.79
447.61,349,14.6,0.8,279.2,5.17
651.75,196,17.1,5.88,1152.48,8.09
70.83,330,46.8,0.32,105.6,10.09
815.59,409,8.3,1.08,441.72,11.36
941.1,479,2.2,5.5,2634.5,4.07
652.28,323,22.8,5.92,1912.16,5.17
955.02,111,40.1,0.3,33.3,4.97
159.92,258,38.6,5.74,1480.92,5.76
482.64,89,46.0,8.39,746.71,15.0
605.79,433,26.7,7.23,3130.59,11.78
585.92,198,5.1,1.32,261.36,14.64
407.45,282,29.5,5.93,1672.26,10.55
344.7,200,38.9,6.73,1346.0,6.39
135.56,99,4.8,0.38,37.62,6.15
397.83,27,8.7,8.55,230.85,7.58
171.03,89,0.7,9.06,806.34,6.54
737.02,146,29.7,8.51,1242.46,12.51
216.74,182,44.3,8.25,1501.5,7.24
67.98,257,33.6,7.45,1914.65,4.79
556.84,189,49.1,6.34,1198.26,11.74
599.28,240,3.2,6.79,1629.6,12.89
873.19,359,45.2,8.07,2897.13,6.6
581.21,387,40.7,6.63,2565.81,10.18
352.03,196,15.8,3.28,642.88,1.35
804.98,297,48.7,3.77,1119.69,8.18
544.88,165,14.5,8.97,1480.05,1.15
88.49,307,44.5,0.18,55.26,0.92
570.19,271,44.0,6.99,1894.29,9.39
908.94,8,37.9,9.55,76.4,4.9
402.35,38,28.2,7.07,268.66,11.27
303.36,114,6.1,9.94,1133.16,13.49
152.03,339,26.6,6.88,2332.32,2.52
159.93,56,17.9,0.35,19.6,11.01
438.44,431,39.6,8.27,3564.37,7.96
599.72,474,37.9,2.85,1350.9,2.13
89.81,359,45.5,4.47,1604.73,9.95
940.17,138,0.8,3.13,431.94,9.34
757.58,102,40.5,2.69,274.38,7.98
590.76,334,46.9,4.32,1442.88,13.93
830.15,177,39.5,3.79,670.83,8.06
89.38,169,6.6,6.34,1071.46,14.86
482.07,339,4.2,8.13,2756.07,7.88
633.79,286,1.1,2.98,852.28,2.18
830.37,261,31.5,2.15,561.15,7.32
785.63,375,31.5,6.67,2501.25,3.14
284.3,223,49.3,6.71,1496.33,9.16
941.47,199,20.0,9.01,1792.99,10.55
133.1,211,16.7,0.17,35.87,7.29
876.38,287,31.3,8.53,2448.11,1.92
971.23,180,41.3,5.21,937.8,7.3
185.38,250,46.8,6.22,1555.0,1.68
724.85,231,40.2,0.92,212.52,10.39
49.88,472,21.4,4.33,2043.76,11.96
411.37,482,31.8,2.28,1098.96,14.45
521.12,23,42.8,2.55,58.65,2.66
584.84,48,24.6,5.05,242.4,8.22
936.58,109,10.9,8.13,886.17,8.73
675.53,296,8.6,7.44,2202.24,13.88
486.47,6,0.1,5.91,35.46,9.6
811.58,38,35.9,5.4,205.2,2.61
951.03,169,5.6,4.28,723.32,6.83
31.85,356,12.3,9.73,3463.88,9.99
982.7,283,15.0,5.61,1587.63,10.65
95.27,203,28.1,2.55,517.65,13.01
816.24,325,20.0,2.31,750.75,3.12
287.53,313,33.8,6.12,1915.56,14.3
140.86,273,2.9,5.23,1427.79,1.36
445.46,244,6.3,0.09,21.96,14.76
647.52,327,25.0,8.3,2714.1,12.94
387.14,475,16.9,7.04,3344.0,10.07
64.02,47,14.9,6.62,311.14,11.16
603.47,249,3.4,0.7,174.3,1.55
903.38,79,44.8,3.63,286.77,1.1
