Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
46.55,206,0.6,6.23,1283.38,11.6
58.07,287,12.9,1.54,441.98,8.8
126.84,475,18.2,8.45,4013.75,6.67
140.97,401,16.8,1.97,789.97,11.29
36.0,439,19.6,9.32,4091.48,14.5
62.15,366,4.7,2.51,918.66,3.82
140.01,93,19.4,7.34,682.62,2.58
18.65,420,5.6,2.85,1197.0,13.74
22.93,485,22.5,3.18,1542.3,10.2
32.79,410,10.2,3.11,1275.1,6.85
93.33,309,21.3,7.48,2311.32,8.81
31.07,145,1.5,5.57,807.65,11.31
145.53,86,12.3,8.83,759.38,11.71
72.54,153,21.2,3.08,471.24,13.84
80.21,2,6.9,6.92,13.84,6.69
44.53,342,23.9,7.53,2575.26,4.75
75.93,389,19.0,1.52,591.28,9.78
102.67,260,17.7,4.01,1042.6,6.53
115.16,164,10.7,4.83,792.12,9.12
115.54,6,14.5,3.56,21.36,6.59
90.9,149,18.0,3.23,481.27,2.72
136.61,205,14.2,6.87,1408.35,7.31
124.44,118,21.0,2.17,256.06,10.52
115.99,485,13.1,7.1,3443.5,12.09
17.78,89,6.1,9.35,832.15,7.65
10.96,154,6.5,5.66,871.64,2.9
39.74,439,0.3,6.12,2686.68,6.51
102.89,167,9.1,0.7,116.9,11.9
67.57,468,22.5,8.65,4048.2,6.49
66.34,161,23.8,2.86,460.46,10.6
133.84,270,6.2,6.15,1660.5,7.85
135.38,56,28.8,9.79,548.24,4.0
137.28,228,15.1,5.96,1358.88,12.04
53.94,337,27.5,7.25,2443.25,1.72
106.75,149,21.2,4.46,664.54,8.11
48.03,46,21.7,0.61,28.06,3.53
36.69,144,2.6,7.98,1149.12,1.47
35.85,238,6.7,0.36,85.68,7.79
57.9,272,0.4,7.01,1906.72,7.74
70.19,120,21.5,0.24,28.8,10.75
126.33,340,10.4,8.62,2930.8,11.3
26.78,413,23.6,1.58,652.54,11.05
112.89,220,10.2,5.15,1133.0,6.44
84.4,8,24.6,5.98,47.84,9.66
50.31,344,4.0,4.58,1575.52,8.87
78.99,387,5.3,3.41,1319.67,6.61
51.99,473,10.3,4.68,2213.64,9.16
93.45,275,12.3,3.12,858.0,14.24
70.74,353,10.5,4.39,1549.67,3.3
33.02,66,22.9,3.6,237.6,13.63
26.32,79,3.0,5.67,447.93,1.28
86.54,86,10.6,2.39,205.54,4.97
136.34,124,25.1,9.89,1226.36,4.68
58.15,202,2.1,5.01,1012.02,9.58
112.62,466,28.3,1.95,908.7,2.4
102.21,150,29.6,4.78,717.0,13.29
140.42,46,2.7,8.67,398.82,12.51
124.94,113,8.8,0.23,25.99,9.95
89.32,91,11.2,6.8,618.8,7.15
101.98,141,23.3,5.48,772.68,14.03
135.77,289,17.9,1.7,491.3,12.55
65.93,389,19.4,8.18,3182.02,7.74
55.75,218,22.7,3.7,806.6,10.68
11.51,77,3.6,2.95,227.15,8.72
125.72,411,25.0,8.28,3403.08,9.03
122.14,377,21.2,6.39,2409.03,5.3
24.62,384,17.4,8.98,3448.32,7.2
90.76,334,26.7,6.3,2104.2,1.63
74.96,152,21.0,7.41,1126.32,5.68
26.62,323,6.1,8.37,2703.51,10.59
147.28,239,12.9,0.56,133.84,14.32
40.06,115,14.9,7.76,892.4,14.46
19.41,319,1.8,6.14,1958.66,8.56
93.28,369,28.6,0.7,258.3,9.3
113.44,94,3.9,5.09,478.46,3.19
14.54,483,21.0,0.83,400.89,10.58
102.22,48,15.2,7.36,353.28,1.52
84.52,191,0.9,5.47,1044.77,4.63
24.46,462,27.7,9.54,4407.48,10.19
34.15,12,25.6,1.84,22.08,5.0
89.52,156,15.8,6.06,945.36,1.22
51.49,172,6.9,2.12,364.64,12.56
141.36,477,3.7,6.14,2928.78,5.0
124.62,427,11.0,7.23,3087.21,1.42
147.7,401,7.7,7.23,2899.23,1.58
46.35,296,15.3,8.15,2412.4,4.15
145.76,177,29.0,8.54,1511.58,3.08
70.37,341,17.3,0.78,265.98,11.73
58.65,57,26.7,3.44,196.08,5.16
17.05,343,19.6,6.87,2356.41,12.17
17.39,340,14.3,4.99,1696.6,3.02
106.88,448,25.7,1.91,855.68,7.65
74.11,203,14.2,5.53,1122.59,10.48
41.71,185,26.1,4.08,754.8,9.95
95.96,121,8.8,3.91,473.11,9.22
45.4,226,4.0,8.1,1830.6,13.91
90.87,202,25.7,4.08,824.16,3.81
60.29,330,17.7,0.27,89.1,7.66
125.3,363,26.7,0.59,214.17,13.32
124.9,380,28.1,8.56,3252.8,1.63
76.83,454,1.7,9.61,4362.94,1.31
59.11,356,15.1,6.89,2452.84,3.88
60.76,216,11.3,3.65,788.4,9.68
122.8,460,18.8,9.39,4319.4,4.27
55.95,43,23.8,6.63,285.09,3.26
39.27,375,8.5,8.44,3165.0,7.15
21.86,23,16.7,7.66,176.18,9.4
75.34,155,21.3,3.8,589.0,4.1
77.5,186,4.1,4.79,890.94,4.86
127.73,249,24.4,1.87,465.63,9.4
40.97,237,18.2,2.93,694.41,14.21
63.34,293,28.5,7.78,2279.54,10.28
123.18,134,10.3,8.94,1197.96,11.85
125.31,321,3.3,7.25,2327.25,5.82
63.85,390,15.2,4.66,1817.4,4.45
74.28,434,2.7,0.87,377.58,7.09
52.46,22,29.1,0.58,12.76,12.2
140.56,361,1.3,3.75,1353.75,7.12
26.61,88,22.6,4.64,408.32,12.78
140.72,153,15.8,6.1,933.3,14.84
105.74,125,11.1,0.07,8.75,1.54
84.42,79,2.1,9.9,782.1,1.16
14.57,346,18.7,3.65,1262.9,2.67
76.58,456,17.6,8.48,3866.88,6.07
67.08,51,8.5,5.35,272.85,2.4
32.57,216,27.3,1.31,282.96,13.12
101.9,176,9.2,7.98,1404.48,0.84
145.96,358,13.5,7.1,2541.8,5.08
88.71,253,16.4,5.28,1335.84,3.18
110.07,454,3.1,5.15,2338.1,14.01
19.58,246,28.0,0.88,216.48,10.21
68.47,227,11.3,6.56,1489.12,13.72
26.29,106,2.5,9.11,965.66,14.6
95.79,193,11.7,0.94,181.42,7.71
141.39,316,18.0,2.64,834.24,3.9
102.65,302,15.5,9.02,2724.04,3.31
20.75,36,20.9,2.85,102.6,3.73
59.65,442,1.8,6.54,2890.68,10.77
87.09,204,8.6,5.35,1091.4,1.09
66.45,422,24.6,5.97,2519.34,1.24
126.71,267,2.5,4.16,1110.72,9.32
124.05,268,25.7,3.01,806.68,9.81
95.66,170,2.8,0.49,83.3,10.15
62.28,498,25.1,7.45,3710.1,5.89
45.75,39,10.9,7.46,290.94,12.19
24.82,455,18.4,6.71,3053.05,8.24
59.69,139,4.7,6.44,895.16,2.03
67.84,292,2.1,2.44,712.48,12.06
104.62,52,6.6,0.23,11.96,14.32
102.14,287,3.9,8.09,2321.83,1.37
19.82,289,9.4,4.92,1421.88,6.17
65.34,141,15.5,3.08,434.28,7.57
35.45,146,17.7,1.03,150.38,2.62
31.95,425,23.7,0.64,272.0,13.08
125.82,314,19.7,3.5,1099.0,4.62
15.87,184,18.3,8.05,1481.2,11.85
68.69,152,12.4,9.19,1396.88,10.23
33.55,201,14.3,8.97,1802.97,9.17
133.11,128,12.5,9.2,1177.6,3.29
87.99,287,25.3,9.08,2605.96,3.7
42.39,311,7.0,5.28,1642.08,1.19
80.34,253,0.3,2.2,556.6,3.99
112.41,489,19.6,7.98,3902.22,5.51
144.14,266,6.2,2.14,569.24,12.58
40.86,188,26.7,2.68,503.84,5.81
134.07,386,25.8,2.34,903.24,11.44
140.8,230,2.4,5.15,1184.5,6.87
138.3,271,3.3,3.23,875.33,11.88
98.96,259,14.9,1.55,401.45,14.66
98.17,299,18.3,4.54,1357.46,3.98
66.45,415,8.3,8.74,3627.1,13.0
115.34,198,21.5,5.71,1130.58,9.52
84.38,323,17.9,8.78,2835.94,12.35
104.84,56,9.8,1.97,110.32,9.95
69.98,319,0.9,1.68,535.92,6.65
112.41,203,22.5,5.76,1169.28,3.81
125.43,271,6.5,4.64,1257.44,1.52
30.5,109,25.1,6.61,720.49,8.27
126.61,116,12.7,7.95,922.2,14.86
85.64,92,17.4,7.52,691.84,11.2
128.25,138,26.2,9.42,1299.96,5.25
70.38,422,25.9,3.99,1683.78,12.49
63.07,303,11.2,2.07,627.21,11.65
138.11,57,6.3,5.51,314.07,4.58
45.16,50,23.3,1.12,56.0,0.71
128.19,498,13.0,2.9,1444.2,2.21
77.76,71,5.8,2.09,148.39,13.22
81.97,399,27.1,3.97,1584.03,12.63
53.19,402,6.0,1.12,450.24,4.78
90.23,82,0.9,0.33,27.06,4.64
55.53,372,0.7,6.57,2444.04,12.0
15.5,105,18.7,6.11,641.55,14.1
48.08,88,19.9,7.09,623.92,11.8
10.89,2,9.4,6.61,13.22,9.28
146.97,360,9.7,1.15,414.0,4.02
145.2,84,10.3,2.92,245.28,8.12
65.32,482,20.4,1.3,626.6,3.89
111.97,43,1.8,8.43,362.49,12.22
58.41,154,27.9,7.47,1150.38,6.11
103.95,327,6.8,2.02,660.54,12.59
122.76,422,30.0,3.42,1443.24,6.03
142.55,94,5.2,9.67,908.98,12.45
66.03,298,23.2,5.95,1773.1,5.33
119.66,133,6.8,8.01,1065.33,6.88
47.23,395,2.5,2.65,1046.75,9.42
148.65,65,26.3,2.11,137.15,1.52
13.61,290,25.8,7.84,2273.6,14.25
94.49,376,12.2,6.86,2579.36,8.82
102.33,257,21.1,6.81,1750.17,7.86
106.33,467,16.8,5.53,2582.51,12.67
26.85,386,25.6,5.64,2177.04,13.05
141.39,213,9.5,7.36,1567.68,8.07
35.37,148,15.8,2.71,401.08,13.95
97.19,61,14.6,3.53,215.33,1.44
41.17,471,10.7,8.72,4107.12,2.14
53.01,149,26.8,3.1,461.9,9.15
86.5,88,5.1,5.47,481.36,5.63
68.41,324,4.6,7.03,2277.72,7.23
32.43,383,17.3,10.0,3830.0,5.26
33.93,396,19.8,4.36,1726.56,6.37
68.54,278,5.9,4.29,1192.62,12.43
116.02,404,11.8,8.43,3405.72,9.11
135.72,82,28.4,8.06,660.92,14.96
21.78,129,7.5,7.31,942.99,11.91
65.03,286,20.1,4.64,1327.04,4.47
24.03,382,22.2,3.25,1241.5,4.33
12.32,353,13.5,6.09,2149.77,5.37
102.64,280,28.1,8.76,2452.8,12.73
94.34,270,22.1,8.84,2386.8,0.9
32.82,292,13.8,1.09,318.28,3.84
42.73,453,17.1,4.29,1943.37,13.62
13.32,203,20.8,4.65,943.95,9.78
126.89,24,17.8,9.78,234.72,3.79
146.46,444,26.4,6.78,3010.32,3.68
28.96,351,10.8,4.08,1432.08,13.01
42.41,311,9.1,0.27,83.97,13.46
131.58,461,6.5,5.66,2609.26,4.21
139.7,208,1.2,0.97,201.76,6.6
68.75,280,1.4,8.35,2338.0,12.6
17.09,205,26.1,7.53,1543.65,11.68
15.51,152,20.4,4.61,700.72,12.3
90.35,438,19.8,4.3,1883.4,8.02
65.01,26,18.5,8.97,233.22,13.72
14.01,194,25.5,2.89,560.66,5.23
91.66,336,14.5,2.5,840.0,2.77
11.58,422,26.1,9.39,3962.58,10.78
120.23,238,10.8,8.09,1925.42,8.32
52.9,321,27.8,8.21,2635.41,12.89
15.64,497,21.0,1.96,974.12,1.68
92.37,75,7.8,1.44,108.0,12.73
65.68,435,17.0,0.27,117.45,4.75
146.33,163,16.0,2.38,387.94,10.0
86.19,299,4.2,7.74,2314.26,1.08
48.53,29,17.8,2.41,69.89,9.34
109.32,165,9.5,7.29,1202.85,10.9
48.01,337,1.7,2.53,852.61,5.85
136.59,186,28.5,3.96,736.56,3.62
62.46,54,19.3,9.83,530.82,8.3
86.98,295,26.3,2.46,725.7,12.58
17.08,42,20.3,3.77,158.34,5.19
69.66,412,10.8,3.02,1244.24,4.16
126.53,285,15.4,1.11,316.35,4.54
122.79,427,20.3,4.9,2092.3,14.26
41.4,387,28.8,3.79,1466.73,5.71
41.65,138,7.7,6.95,959.1,0.55
124.42,187,26.3,8.18,1529.66,11.83
140.26,490,27.7,5.45,2670.5,10.64
23.35,398,20.1,0.33,131.34,2.36
73.01,204,27.9,6.19,1262.76,14.78
57.24,431,12.0,0.56,241.36,9.32
131.9,42,28.6,6.17,259.14,7.76
21.69,350,21.1,6.85,2397.5,6.04
39.56,416,1.4,1.99,827.84,13.53
115.35,288,27.2,8.2,2361.6,4.04
17.18,426,14.6,9.11,3880.86,4.64
78.95,416,13.9,8.13,3382.08,2.27
71.89,26,17.0,3.06,79.56,11.51
56.82,371,4.6,5.87,2177.77,9.14
65.24,385,14.1,9.15,3522.75,9.33
84.19,56,25.0,3.21,179.76,3.67
32.59,253,0.6,8.2,2074.6,9.94
90.08,122,8.3,0.1,12.2,11.6
122.76,106,0.2,0.05,5.3,5.69
116.42,130,12.5,7.6,988.0,12.12
31.55,337,21.9,7.62,2567.94,5.56
30.89,158,24.0,7.89,1246.62,11.49
47.54,376,28.4,9.3,3496.8,0.99
60.55,231,18.3,1.19,274.89,8.49
67.18,455,7.7,2.33,1060.15,14.56
105.16,308,27.7,9.04,2784.32,14.73
17.94,91,23.3,1.78,161.98,4.59
14.85,393,17.3,6.83,2684.19,6.9
64.87,22,20.9,5.31,116.82,1.41
107.6,290,27.7,0.84,243.6,13.16
37.08,110,21.4,2.86,314.6,8.74
99.81,49,11.1,5.21,255.29,6.08
46.38,129,21.4,8.52,1099.08,2.14
134.05,73,1.3,7.08,516.84,14.23
135.4,340,11.7,6.22,2114.8,8.19
51.62,53,12.2,4.97,263.41,4.6
42.2,467,5.1,2.99,1396.33,5.58
67.58,356,0.8,1.2,427.2,4.43
43.67,380,4.1,4.1,1558.0,9.23
104.13,168,19.7,0.29,48.72,13.98
125.65,45,24.1,2.12,95.4,12.92
104.23,452,29.6,4.33,1957.16,7.18
125.41,393,10.5,4.19,1646.67,12.48
65.58,105,18.0,0.45,47.25,6.64
31.88,150,28.1,5.89,883.5,4.16
113.31,146,5.1,5.5,803.0,14.76
60.47,204,21.6,0.79,161.16,4.91
103.98,362,22.7,9.43,3413.66,5.19
47.89,299,2.8,1.0,299.0,14.85
21.37,167,25.9,8.55,1427.85,2.44
148.96,201,24.4,0.01,2.01,11.53
31.87,134,1.1,8.82,1181.88,14.07
148.38,211,2.8,0.21,44.31,7.92
146.82,48,1.6,7.58,363.84,0.54
121.13,126,10.1,3.62,456.12,5.94
102.32,239,15.3,7.38,1763.82,2.12
90.89,7,16.0,4.02,28.14,6.53
131.25,464,8.1,0.72,334.08,11.96
50.52,453,27.4,7.68,3479.04,6.86
75.48,272,11.1,0.72,195.84,6.76
96.71,385,1.5,9.22,3549.7,8.57
67.57,371,9.1,0.52,192.92,8.93
69.85,37,16.0,4.8,177.6,12.92
56.24,487,12.3,7.23,3521.01,4.97
88.99,211,8.3,3.94,831.34,12.41
129.08,165,4.0,2.18,359.7,8.71
38.21,125,24.6,7.59,948.75,4.86
140.82,337,29.9,7.85,2645.45,4.78
106.47,192,10.0,9.23,1772.16,5.74
125.26,218,11.5,3.77,821.86,9.53
87.87,214,18.6,5.07,1084.98,3.85
119.13,62,21.6,3.64,225.68,13.84
12.27,328,11.8,2.58,846.24,8.84
124.57,445,27.2,7.51,3341.95,13.84
15.62,381,16.8,3.4,1295.4,1.17
134.59,161,13.6,4.29,690.69,5.47
148.87,66,19.4,4.04,266.64,0.83
51.17,286,28.6,7.13,2039.18,4.45
39.44,239,23.9,9.18,2194.02,13.0
117.15,20,1.3,6.67,133.4,1.03
45.42,188,10.0,4.72,887.36,6.82
131.18,82,14.2,7.79,638.78,2.2
24.4,363,9.5,6.41,2326.83,6.54
27.63,202,21.0,0.62,125.24,12.66
147.08,408,24.8,0.97,395.76,9.53
104.34,132,22.0,0.39,51.48,11.18
128.56,37,29.7,4.57,169.09,5.56
55.41,132,8.2,8.26,1090.32,14.19
104.71,77,26.3,3.14,241.78,10.78
93.19,89,23.0,3.85,342.65,6.62
94.44,461,10.9,9.1,4195.1,6.68
105.55,402,22.1,8.37,3364.74,13.82
90.55,253,3.2,6.65,1682.45,8.86
70.07,344,23.7,2.68,921.92,10.74
48.63,194,16.0,1.18,228.92,6.55
117.6,176,8.8,0.17,29.92,3.74
41.68,33,19.7,1.08,35.64,10.99
106.93,58,19.3,2.93,169.94,9.31
42.67,467,6.4,5.52,2577.84,7.77
97.55,201,1.0,0.65,130.65,9.55
114.59,28,13.1,1.37,38.36,3.52
40.62,35,17.1,1.82,63.7,12.01
18.39,487,26.3,6.32,3077.84,14.25
28.34,125,27.9,6.16,770.0,13.42
94.84,394,15.9,5.51,2170.94,5.16
128.92,321,22.6,2.51,805.71,6.39
16.3,42,13.2,3.72,156.24,12.22
112.78,85,22.4,0.98,83.3,9.13
57.78,393,6.2,2.27,892.11,8.44
76.99,188,11.2,8.98,1688.24,13.94
140.04,111,19.1,9.8,1087.8,8.27
56.48,271,0.6,6.48,1756.08,7.97
75.15,483,21.7,9.17,4429.11,1.11
11.92,441,25.1,6.43,2835.63,1.51
21.42,325,12.0,0.34,110.5,0.61
46.2,105,13.5,9.97,1046.85,13.74
13.9,406,25.6,1.0,406.0,6.42
98.39,320,23.3,6.83,2185.6,7.29
69.7,41,8.7,2.54,104.14,12.76
86.74,215,9.8,3.93,844.95,9.33
34.45,71,20.4,6.46,458.66,9.34
51.43,56,16.9,4.37,244.72,4.8
102.94,407,5.0,2.51,1021.57,12.59
145.14,236,9.4,3.35,790.6,2.9
17.06,281,27.0,3.42,961.02,1.27
134.65,475,20.7,9.59,4555.25,3.28
90.76,105,29.6,7.99,838.95,4.38
88.95,390,23.0,4.59,1790.1,4.59
80.04,375,28.3,2.01,753.75,10.22
19.72,162,6.6,8.11,1313.82,3.66
22.58,191,23.2,1.58,301.78,10.31
94.13,9,0.7,2.11,18.99,1.82
57.73,60,20.2,3.67,220.2,2.63
138.42,381,14.1,8.8,3352.8,7.88
66.92,305,10.5,1.33,405.65,13.87
30.06,225,25.9,1.23,276.75,12.96
110.06,307,25.6,4.94,1516.58,14.55
51.07,188,0.8,2.77,520.76,9.93
83.57,70,18.3,5.69,398.3,10.3
107.7,293,11.1,4.52,1324.36,9.56
136.04,287,12.5,4.36,1251.32,9.53
120.91,482,25.0,1.13,544.66,2.63
104.69,169,9.4,1.42,239.98,8.38
105.15,62,28.3,8.21,509.02,6.1
142.43,349,5.5,8.86,3092.14,6.92
51.42,442,19.9,2.35,1038.7,8.09
10.16,14,20.2,1.14,15.96,2.36
48.07,164,7.6,0.54,88.56,5.71
40.5,420,9.8,6.09,2557.8,1.42
102.66,245,25.1,7.16,1754.2,14.71
98.72,335,22.9,3.73,1249.55,2.22
93.08,8,9.9,6.8,54.4,4.25
12.27,154,16.1,7.13,1098.02,13.42
112.03,36,1.9,9.35,336.6,7.5
55.29,48,6.3,0.66,31.68,2.47
103.11,85,14.6,1.93,164.05,6.07
87.92,28,2.7,0.69,19.32,2.18
57.98,196,25.3,8.68,1701.28,3.4
28.84,446,21.6,7.93,3536.78,1.25
23.22,208,28.3,5.75,1196.0,6.85
126.41,470,20.8,0.85,399.5,12.2
138.58,204,28.2,2.74,558.96,9.0
100.97,464,16.7,2.98,1382.72,9.29
24.48,307,18.0,5.61,1722.27,3.41
66.28,104,29.3,2.59,269.36,5.49
112.05,230,19.3,0.74,170.2,12.76
119.17,426,1.0,7.31,3114.06,1.77
26.55,101,21.7,3.0,303.0,12.94
10.0,29,27.2,4.53,131.37,7.51
109.7,127,23.9,1.29,163.83,12.64
59.92,338,17.6,8.03,2714.14,5.11
45.63,10,20.2,5.66,56.6,5.41
11.81,106,29.7,9.02,956.12,11.4
85.64,167,2.8,4.96,828.32,11.88
129.16,466,20.1,9.41,4385.06,3.83
144.07,257,8.6,8.92,2292.44,14.61
89.2,295,19.2,5.77,1702.15,1.73
82.02,277,18.3,9.34,2587.18,1.49
21.91,65,4.7,3.24,210.6,9.13
86.84,271,6.3,3.66,991.86,10.98
63.2,388,18.7,0.46,178.48,14.43
95.0,188,3.9,5.9,1109.2,6.37
64.42,317,8.0,7.22,2288.74,0.87
43.64,404,25.1,7.74,3126.96,9.24
23.3,138,9.9,1.51,208.38,4.7
54.09,343,14.7,4.45,1526.35,6.78
23.53,105,28.2,1.78,186.9,7.58
34.77,34,6.9,6.62,225.08,1.44
148.23,380,11.7,1.59,604.2,7.55
72.17,110,18.2,9.04,994.4,6.68
84.46,432,22.7,2.31,997.92,10.83
132.31,33,27.1,2.92,96.36,9.86
149.38,354,27.5,8.51,3012.54,3.19
91.58,231,23.3,4.59,1060.29,3.49
123.75,317,6.9,0.25,79.25,4.14
55.77,266,0.8,4.95,1316.7,3.09
52.8,182,11.6,0.85,154.7,10.03
66.38,340,4.3,9.85,3349.0,14.92
104.15,65,21.3,5.89,382.85,9.96
105.51,333,19.9,2.57,855.81,9.3
54.13,1,1.4,5.64,5.64,6.44
28.65,133,25.1,0.78,103.74,5.03
98.54,80,7.5,8.0,640.0,13.71
27.97,271,13.0,9.25,2506.75,14.55
90.99,241,20.1,8.75,2108.75,7.7
107.08,28,12.9,3.42,95.76,4.71
108.09,223,13.3,3.26,726.98,11.67
115.49,23,2.1,0.36,8.28,2.42
132.2,496,12.1,6.52,3233.92,11.6
79.99,109,23.0,5.35,583.15,12.37
112.23,107,27.5,4.6,492.2,2.31
96.68,145,12.5,9.08,1316.6,14.66
36.13,369,12.8,1.69,623.61,14.79
13.6,354,21.1,0.11,38.94,14.08
49.84,397,28.3,0.74,293.78,7.69
72.02,398,8.1,2.24,891.52,4.07
96.39,139,13.3,0.34,47.26,8.94
128.99,284,23.9,5.03,1428.52,6.59
37.47,298,18.3,3.15,938.7,3.49
27.58,480,3.4,1.81,868.8,6.64
144.89,99,18.9,7.5,742.5,10.13
25.13,317,5.7,2.05,649.85,1.53
76.99,123,15.4,6.88,846.24,5.33
91.98,320,15.9,3.5,1120.0,0.76
85.79,287,26.3,5.12,1469.44,11.37
22.04,81,13.9,9.34,756.54,9.79
17.98,495,8.5,0.38,188.1,1.41
24.77,457,7.0,5.01,2289.57,14.49
91.98,10,26.2,8.55,85.5,0.83
86.21,8,5.2,5.88,47.04,9.05
42.72,405,12.8,2.78,1125.9,11.76
99.29,205,5.7,3.98,815.9,11.92
124.81,315,23.2,6.81,2145.15,1.0
15.82,434,14.3,8.91,3866.94,13.64
79.74,197,10.6,0.42,82.74,13.82
106.5,198,10.9,0.72,142.56,8.64
45.32,30,25.6,3.26,97.8,7.49
53.09,479,16.7,2.34,1120.86,1.15
95.91,401,21.6,2.66,1066.66,8.65
135.71,459,26.9,2.22,1018.98,6.44
123.39,20,27.1,1.97,39.4,11.71
91.64,48,9.9,1.31,62.88,6.36
112.23,457,28.6,9.34,4268.38,10.41
61.08,130,0.8,1.45,188.5,1.97
99.74,293,11.4,2.05,600.65,2.43
75.27,385,26.9,2.47,950.95,2.53
36.59,132,8.3,9.33,1231.56,1.16
108.24,356,8.3,7.56,2691.36,8.35
87.91,54,9.1,7.9,426.6,12.01
60.21,378,18.4,1.06,400.68,9.35
137.59,281,13.2,8.36,2349.16,8.84
12.93,387,21.8,4.09,1582.83,10.37
54.21,265,26.9,2.64,699.6,5.42
17.96,470,20.3,5.76,2707.2,5.75
117.31,215,6.2,8.22,1767.3,5.06
108.3,460,28.0,7.79,3583.4,10.83
56.39,458,8.0,8.9,4076.2,2.84
104.59,290,4.6,9.28,2691.2,0.69
65.43,43,2.8,2.39,102.77,9.14
115.88,74,16.9,4.24,313.76,14.16
73.59,350,3.5,0.16,56.0,9.34
67.72,278,4.2,8.79,2443.62,11.85
140.86,326,9.1,1.55,505.3,10.26
45.12,242,8.5,8.62,2086.04,7.71
26.86,130,18.2,3.3,429.0,10.92
91.84,350,24.5,3.69,1291.5,12.45
145.71,194,22.9,0.4,77.6,3.76
62.9,32,7.9,3.28,104.96,5.37
18.69,106,7.4,8.88,941.28,3.74
57.5,400,29.0,0.27,108.0,7.06
80.83,204,0.3,4.07,830.28,13.33
32.67,1,26.4,0.32,0.32,5.51
102.13,245,6.1,3.72,911.4,5.93
149.68,72,28.4,1.73,124.56,12.98
73.24,432,10.3,2.53,1092.96,7.97
59.66,306,13.3,8.78,2686.68,8.26
66.1,397,21.2,4.37,1734.89,12.98
26.12,15,17.7,2.75,41.25,7.61
133.66,53,9.6,5.9,312.7,10.38
68.08,428,16.7,1.43,612.04,1.74
64.22,8,21.9,2.6,20.8,3.09
102.36,330,1.4,5.47,1805.1,6.36
71.88,46,0.4,2.38,109.48,7.68
100.75,325,13.8,6.79,2206.75,14.5
18.6,114,4.0,4.92,560.88,14.57
123.92,147,20.0,7.72,1134.84,12.84
141.67,495,6.5,9.48,4692.6,5.08
100.83,166,13.0,1.17,194.22,14.48
143.64,379,6.0,3.35,1269.65,10.5
31.2,139,16.5,3.2,444.8,6.2
76.84,117,3.6,1.52,177.84,10.67
94.25,299,0.8,8.1,2421.9,0.74
91.44,276,1.6,7.6,2097.6,2.62
66.2,404,28.6,4.85,1959.4,12.53
57.33,277,4.4,5.38,1490.26,9.86
27.76,338,21.3,0.6,202.8,5.78
64.84,313,2.1,5.56,1740.28,7.76
32.77,178,3.3,7.92,1409.76,13.62
112.81,330,15.3,5.74,1894.2,9.66
39.24,354,14.0,2.66,941.64,6.27
18.2,154,28.6,6.68,1028.72,2.24
87.33,414,28.4,3.62,1498.68,4.76
93.33,201,23.4,5.45,1095.45,14.69
132.07,366,18.1,4.88,1786.08,6.84
90.78,115,13.7,3.82,439.3,7.34
58.37,159,10.7,7.19,1143.21,7.73
122.42,42,28.4,8.84,371.28,13.32
85.64,247,18.1,0.06,14.82,9.26
21.1,68,17.4,9.34,635.12,10.56
89.22,445,7.0,5.12,2278.4,6.15
137.12,445,1.5,7.01,3119.45,0.92
65.48,326,28.4,8.56,2790.56,14.0
51.49,334,9.5,4.68,1563.12,14.26
30.09,196,13.3,8.35,1636.6,14.26
31.2,90,3.5,1.78,160.2,14.18
70.59,111,25.1,1.6,177.6,12.32
93.4,368,0.9,6.58,2421.44,10.43
21.29,359,25.0,8.7,3123.3,12.75
141.54,145,4.3,8.93,1294.85,9.21
115.72,275,26.6,6.44,1771.0,2.45
92.13,179,21.9,5.26,941.54,6.17
125.98,241,5.0,3.32,800.12,14.58
21.23,326,17.0,9.8,3194.8,5.59
76.76,319,9.4,3.2,1020.8,13.08
98.21,477,5.4,7.44,3548.88,1.85
126.01,331,25.8,5.32,1760.92,5.35
119.69,464,12.2,6.09,2825.76,5.59
48.79,414,12.0,3.94,1631.16,1.25
141.72,153,5.2,9.65,1476.45,2.23
27.41,104,11.6,5.72,594.88,3.3
132.52,75,26.2,9.38,703.5,12.65
145.93,128,11.0,0.09,11.52,1.42
34.8,199,28.6,5.73,1140.27,4.83
111.09,154,28.4,7.17,1104.18,0.65
15.64,56,4.4,7.45,417.2,10.59
66.76,278,5.4,9.05,2515.9,9.49
82.28,345,25.9,0.05,17.25,9.85
91.29,19,11.8,0.01,0.19,5.93
141.03,159,0.2,4.73,752.07,3.52
104.12,26,8.3,0.3,7.8,10.94
77.38,426,18.0,9.75,4153.5,12.26
123.35,169,24.0,2.23,376.87,2.51
143.07,484,4.1,4.73,2289.32,7.56
13.09,23,3.4,0.62,14.26,4.11
147.55,47,27.7,5.23,245.81,2.94
22.06,13,22.6,3.81,49.53,11.15
124.01,217,17.7,0.46,99.82,8.3
49.25,322,23.1,3.36,1081.92,3.63
28.51,194,12.9,3.92,760.48,5.0
71.58,144,22.8,9.9,1425.6,14.52
100.15,73,11.2,2.09,152.57,12.81
63.33,156,7.4,5.45,850.2,13.26
17.64,77,21.9,9.87,759.99,7.17
93.92,419,12.6,7.92,3318.48,9.55
136.34,169,29.4,9.93,1678.17,5.96
63.65,461,10.5,9.68,4462.48,1.63
